"Año","Estacion","Barco","Sexo","Largo","Peso"
2007,"Verano","Diana","Macho",8.80170814522985,72.0504807719398
2007,"Verano","Diana","Macho",10.8087289173522,134.393835153032
2007,"Verano","Diana","Macho",7.39617303282808,40.277602020615
2007,"Verano","Diana","Hembra",8.24541936150166,89.4498847143891
2007,"Verano","Diana","Hembra",8.45615533335431,65.4142505563397
2007,"Verano","Diana","Macho",8.72053187743616,75.9725124291041
2007,"Verano","Diana","Hembra",9.29819185089516,103.774314268654
2007,"Verano","Diana","Hembra",10.0813850604538,143.632775288027
2007,"Verano","Diana","Macho",7.93767109624351,60.6329741368554
2007,"Verano","Diana","Macho",8.4336726773032,70.3988879729588
2007,"Verano","Diana","Macho",12.3295963912765,177.548237887623
2007,"Verano","Diana","Hembra",9.01731871373799,83.1225184217401
2007,"Verano","Diana","Hembra",8.7265037311958,89.5357122780462
2007,"Verano","Diana","Macho",5.81818668701814,33.6526051040576
2007,"Verano","Diana","Macho",8.10485528095779,66.3771418281465
2007,"Verano","Diana","Hembra",8.23440861619974,64.3061191445412
2007,"Verano","Diana","Macho",8.08122208932406,66.5119347819325
2007,"Verano","Diana","Hembra",7.8094988304746,53.0550869493057
2007,"Verano","Diana","Macho",6.93241339084741,41.7734397781403
2007,"Verano","Diana","Macho",6.87468482590579,48.6276228545836
2007,"Verano","Diana","Macho",7.73534232382038,44.5672002569262
2007,"Verano","Diana","Macho",10.4258255016487,98.5068274495096
2007,"Verano","Diana","Macho",9.88344726515086,113.672531817782
2007,"Verano","Diana","Hembra",8.06802985846833,66.4314533071677
2007,"Verano","Diana","Hembra",6.47690025455351,57.2117227261356
2007,"Verano","Diana","Macho",6.66420817148888,40.732601419618
2007,"Verano","Diana","Hembra",7.95068736011139,78.7618772091646
2007,"Verano","Diana","Hembra",8.62436560507397,99.8965347911251
2007,"Verano","Diana","Hembra",7.70487126915902,62.5661695778587
2007,"Verano","Diana","Macho",11.5113571744142,144.238971510872
2007,"Verano","Diana","Macho",7.6371451914888,53.8670063150862
2007,"Verano","Diana","Hembra",7.04326663571259,84.3680464527033
2007,"Verano","Diana","Macho",7.85985501261973,59.8682032465758
2007,"Verano","Diana","Macho",6.3908581112912,40.048964155046
2007,"Verano","Diana","Macho",8.36546470236805,65.3817265434962
2007,"Verano","Diana","Macho",8.49717714395278,70.2754383531945
2007,"Verano","Diana","Macho",8.70449893976825,83.8633090581838
2007,"Verano","Diana","Hembra",6.55377008905094,48.16784697627
2007,"Verano","Diana","Hembra",8.76485354916478,88.8808687695738
2007,"Verano","Diana","Hembra",8.87254009664998,95.4774234241559
2007,"Verano","Diana","Macho",5.68411563924237,27.5431650138257
2007,"Verano","Diana","Macho",9.7241215875417,115.846766245558
2007,"Verano","Diana","Hembra",9.44100505491321,89.1485165748583
2007,"Verano","Diana","Macho",12.0093529139626,188.483646550624
2007,"Verano","Diana","Macho",8.36639507853874,66.0559521416312
2007,"Verano","Diana","Macho",8.1794469967806,75.5409125336026
2007,"Verano","Diana","Hembra",8.61590300089892,61.0636476513069
2007,"Verano","Diana","Macho",8.21860259253051,70.4957643591121
2007,"Verano","Diana","Macho",4.95759628192597,23.5223973104534
2007,"Verano","Diana","Hembra",6.49464752962931,38.9883311350991
2007,"Verano","Diana","Macho",7.96818375645495,56.0915105987751
2007,"Verano","Diana","Hembra",7.8027191433202,71.8596529283071
2007,"Verano","Diana","Macho",8.19305209259762,74.0803252489228
2007,"Verano","Diana","Hembra",5.96654995208736,33.8902766664098
2007,"Verano","Diana","Macho",5.55221296730451,27.2359839595014
2007,"Verano","Diana","Hembra",7.17821987327351,70.593324943161
2007,"Verano","Diana","Hembra",9.6832698652723,101.477281567513
2007,"Verano","Diana","Macho",6.2325669879468,39.057981438727
2007,"Verano","Diana","Hembra",7.54058325570816,68.773463745122
2007,"Verano","Diana","Macho",8.23578549174589,58.6830916766718
2007,"Verano","Diana","Macho",7.55133118489731,51.1034216076767
2007,"Verano","Diana","Hembra",8.67570061440155,104.335424305811
2007,"Verano","Diana","Macho",12.0186053694777,161.980619807418
2007,"Verano","Diana","Hembra",7.15047559449012,80.1923317882508
2007,"Verano","Diana","Macho",7.58070161215333,52.829849452588
2007,"Verano","Diana","Hembra",7.87988866030752,53.3738442500975
2007,"Verano","Diana","Hembra",10.3148745121989,149.065843267017
2007,"Verano","Diana","Macho",6.79187563108653,39.1570133587763
2007,"Verano","Diana","Macho",7.96045226358128,61.3142083785185
2007,"Verano","Diana","Hembra",9.44456033718725,136.845697241723
2007,"Verano","Diana","Macho",6.30039608888772,34.8386207793115
2007,"Verano","Diana","Hembra",10.4862109788904,165.360050720689
2007,"Verano","Diana","Hembra",9.3109148985691,93.3266606562933
2007,"Verano","Diana","Macho",6.2738487637984,38.0964613093245
2007,"Verano","Diana","Macho",8.87278227539815,79.3740948821726
2007,"Verano","Diana","Hembra",8.24403142812032,71.1299632037883
2007,"Verano","Diana","Macho",8.63248891239037,64.0363837956325
2007,"Verano","Diana","Hembra",8.3920297635812,86.1370042800203
2007,"Verano","Diana","Macho",9.91987726252318,103.495563290291
2007,"Verano","Diana","Macho",5.80312934430433,30.7438358633975
2007,"Verano","Diana","Hembra",7.8728599633649,80.4528768047236
2007,"Verano","Diana","Hembra",8.20097118669352,75.0170652084943
2007,"Verano","Zéfiro","Macho",6.40714216775273,34.9606613895494
2007,"Verano","Zéfiro","Macho",6.33207642559747,37.0118637544543
2007,"Verano","Zéfiro","Macho",8.06943359101967,58.1109257135657
2007,"Verano","Zéfiro","Macho",7.87530227414355,65.9117028191778
2007,"Verano","Zéfiro","Macho",3.76611728292427,13.1127597828012
2007,"Verano","Zéfiro","Macho",9.86897487472294,95.4175767643258
2007,"Verano","Zéfiro","Macho",8.52453375117482,60.3109710342902
2007,"Verano","Zéfiro","Macho",12.2075525343522,161.079150789109
2007,"Verano","Zéfiro","Hembra",9.32223788566132,137.846197480051
2007,"Verano","Zéfiro","Macho",7.34016917476461,47.4528026056995
2007,"Verano","Zéfiro","Macho",12.8555649498288,185.112232579647
2007,"Verano","Zéfiro","Macho",12.9147842406564,202.540410215561
2007,"Verano","Zéfiro","Hembra",7.03754582045178,56.7361651454015
2007,"Verano","Zéfiro","Macho",8.89735432512422,85.2571950917195
2007,"Verano","Zéfiro","Hembra",8.24650369764142,75.3600216241336
2007,"Verano","Zéfiro","Macho",8.41798694914182,78.2539577861482
2007,"Verano","Zéfiro","Macho",8.48682263856698,62.925268623031
2007,"Verano","Zéfiro","Hembra",6.98571944455714,57.4552131419647
2007,"Verano","Zéfiro","Macho",8.58550228641235,67.9737731602838
2007,"Verano","Zéfiro","Hembra",10.5990968357702,150.220893650501
2007,"Verano","Zéfiro","Macho",7.82104699297084,59.621830203413
2007,"Verano","Zéfiro","Macho",7.82302459181263,64.4940699577117
2007,"Verano","Zéfiro","Macho",10.4775724107737,140.034463685832
2007,"Verano","Zéfiro","Macho",9.62727360916101,96.2341781539862
2007,"Verano","Zéfiro","Macho",5.29755880875182,22.3273202877489
2007,"Verano","Zéfiro","Hembra",8.77426836791462,79.3399315008058
2007,"Verano","Zéfiro","Hembra",10.4842566816133,124.689148756733
2007,"Verano","Zéfiro","Macho",10.5059697948625,112.819166855674
2007,"Verano","Zéfiro","Hembra",9.00394192457708,125.000117175264
2007,"Verano","Zéfiro","Macho",9.32607537209192,80.0887220633346
2007,"Verano","Zéfiro","Hembra",7.06367774537358,45.8755293541422
2007,"Verano","Zéfiro","Hembra",8.86015788025765,83.7455206763893
2007,"Verano","Zéfiro","Macho",6.4774368101807,40.2679910390073
2007,"Verano","Zéfiro","Hembra",7.95037831828367,78.0424744000012
2007,"Verano","Zéfiro","Macho",9.69052626242532,89.8531586731167
2007,"Verano","Zéfiro","Hembra",7.13572826597063,60.1025468210253
2007,"Verano","Zéfiro","Macho",8.5537610264842,69.7953232168994
2007,"Verano","Zéfiro","Hembra",9.01399844736585,110.843090867393
2007,"Verano","Zéfiro","Macho",8.19335034872737,72.9595474919323
2007,"Verano","Zéfiro","Macho",11.1977209971202,133.205904160485
2007,"Verano","Zéfiro","Hembra",7.2731832057097,60.6651785220526
2007,"Verano","Zéfiro","Macho",9.13042144444052,89.1393154453046
2007,"Verano","Zéfiro","Hembra",8.3932833190592,65.087011445855
2007,"Verano","Zéfiro","Macho",7.65658518548233,54.6748392905562
2007,"Verano","Zéfiro","Hembra",9.05690948062286,108.193864098676
2007,"Verano","Zéfiro","Hembra",7.27551929117928,52.8353430149325
2007,"Verano","Zéfiro","Macho",5.86713344191871,30.2715749084108
2007,"Verano","Zéfiro","Hembra",7.90662294941989,72.655399771979
2007,"Verano","Zéfiro","Hembra",10.6021085797065,127.094973319152
2007,"Verano","Zéfiro","Macho",8.19480011684128,56.9623238345271
2007,"Verano","Zéfiro","Macho",8.66343847698741,71.72970094071
2007,"Verano","Zéfiro","Macho",7.77726071594818,56.3271187657871
2007,"Verano","Zéfiro","Macho",8.8998376443215,85.0388485155708
2007,"Verano","Zéfiro","Hembra",7.35798454837943,73.6197590560733
2007,"Verano","Zéfiro","Macho",10.0684477931667,105.871044457862
2007,"Verano","Zéfiro","Hembra",9.20164631228962,106.150503567427
2007,"Verano","Zéfiro","Hembra",7.53225661276995,65.6612838418641
2007,"Verano","Zéfiro","Macho",8.19274051788039,70.7502114673923
2007,"Verano","Zéfiro","Macho",9.31776375314851,87.5296976779897
2007,"Verano","Zéfiro","Macho",9.04814266949282,83.0120996704653
2007,"Verano","Zéfiro","Macho",10.6192878269907,131.017554219187
2007,"Verano","Zéfiro","Hembra",7.76441469412618,55.1146537997372
2007,"Verano","Zéfiro","Hembra",9.83936393858847,141.072521335046
2007,"Verano","Zéfiro","Macho",9.86213161690007,102.654842338057
2007,"Verano","Zéfiro","Hembra",8.30502024171657,88.6867802482048
2007,"Verano","Zéfiro","Hembra",7.32888796861374,50.4942195409162
2007,"Verano","Zéfiro","Macho",6.24845317549632,35.2338007359388
2007,"Verano","Zéfiro","Hembra",9.04934434953397,105.926124708366
2007,"Verano","Zéfiro","Macho",7.97908455267448,49.7452650684789
2007,"Verano","Zéfiro","Hembra",10.6349232002217,131.200952694386
2007,"Verano","Zéfiro","Macho",9.00973453284355,84.5362997287987
2007,"Verano","Zéfiro","Hembra",8.05366614980381,74.5295553553863
2007,"Verano","Zéfiro","Hembra",7.26934930180346,51.2217423192409
2007,"Verano","Zéfiro","Macho",7.10991715317107,44.2012021739467
2007,"Verano","Zéfiro","Hembra",8.9114660714768,98.5049619616627
2007,"Verano","Zéfiro","Hembra",7.95887842353202,58.4081278004117
2007,"Verano","Zéfiro","Macho",8.97419120439217,86.0367409601157
2007,"Verano","Zéfiro","Macho",7.53162531131137,41.8811828395096
2007,"Verano","Zéfiro","Macho",7.92054815504939,57.2680684035732
2007,"Verano","Zéfiro","Macho",6.85813355622669,39.7838569835487
2007,"Verano","Zéfiro","Hembra",10.7860523018904,129.724912128068
2007,"Verano","Zéfiro","Hembra",8.89914607776447,81.4746424449696
2007,"Verano","Zéfiro","Hembra",8.77676036859934,94.6079127628237
2007,"Verano","Zéfiro","Macho",5.22383389469709,23.8314952291816
2007,"Verano","Zéfiro","Hembra",9.29175027945919,97.3847143172478
2007,"Verano","Zéfiro","Macho",6.35983989890449,27.9785132312856
2007,"Verano","Zéfiro","Macho",6.58441332359769,33.3734292780441
2007,"Verano","Zéfiro","Hembra",9.60200940522598,110.675651012537
2007,"Verano","Zéfiro","Hembra",7.95675922419012,60.2276461085905
2007,"Verano","Zéfiro","Hembra",6.40195326399618,40.2920610656395
2007,"Verano","Zéfiro","Macho",11.1088369868119,142.196025926444
2007,"Verano","Zéfiro","Macho",4.05840822683272,14.5840995354888
2007,"Verano","Zéfiro","Hembra",9.1873738358315,81.7705373229436
2007,"Verano","Zéfiro","Macho",9.82932372344384,94.8816027744518
2007,"Verano","Zéfiro","Macho",7.02735462667709,43.7861883680565
2007,"Verano","Zéfiro","Hembra",9.03314446169387,89.6894479457353
2007,"Verano","Zéfiro","Macho",8.84652166026054,70.2918312556033
2007,"Verano","Zéfiro","Macho",9.86905935995467,99.1400448846203
2007,"Verano","Zéfiro","Hembra",9.08091926554303,112.868220927163
2007,"Verano","Zéfiro","Macho",7.68369757554271,58.5812878988708
2007,"Verano","Cadencia","Macho",9.65718649849836,95.3963071768606
2007,"Verano","Cadencia","Hembra",9.46074682781172,107.74564427093
2007,"Verano","Cadencia","Macho",6.50783264196915,42.7221807087451
2007,"Verano","Cadencia","Macho",5.71866136220726,28.0062771642448
2007,"Verano","Cadencia","Macho",8.3724718179884,71.1375742575042
2007,"Verano","Cadencia","Hembra",8.17124515026978,66.6179911748964
2007,"Verano","Cadencia","Macho",6.4245835086441,36.2214683443176
2007,"Verano","Cadencia","Hembra",8.60071681541804,81.3462471017634
2007,"Verano","Cadencia","Macho",5.85600590497226,31.2946818536877
2007,"Verano","Cadencia","Macho",8.37408479725454,71.0199908522107
2007,"Verano","Cadencia","Hembra",7.7500859349497,68.7121473891104
2007,"Verano","Cadencia","Macho",9.72717926612722,88.6894411357748
2007,"Verano","Cadencia","Macho",12.2216315399746,158.129127018892
2007,"Verano","Cadencia","Hembra",7.40082490757585,65.8785512844143
2007,"Verano","Cadencia","Hembra",9.76919700513157,140.224554872444
2007,"Verano","Cadencia","Hembra",9.49017967332194,96.2588403018461
2007,"Verano","Cadencia","Hembra",8.41576693083357,76.4142936653883
2007,"Verano","Cadencia","Hembra",7.95562435113158,73.3065146568307
2007,"Verano","Cadencia","Hembra",10.390369248205,121.29333891355
2007,"Verano","Cadencia","Macho",4.69072170899838,19.3916823563808
2007,"Verano","Cadencia","Hembra",7.7281662500876,66.7105781282404
2007,"Verano","Cadencia","Hembra",6.77578786761067,46.2826642563834
2007,"Verano","Cadencia","Hembra",10.1743761267353,142.873122109336
2007,"Verano","Cadencia","Macho",7.77580416450374,61.0219387124022
2007,"Verano","Cadencia","Macho",7.20805896090156,53.9429291584909
2007,"Verano","Cadencia","Macho",13.5128756059128,239.530828725162
2007,"Verano","Cadencia","Macho",8.01493664459103,58.3902184010764
2007,"Verano","Cadencia","Hembra",7.96750082576017,68.3093651010532
2007,"Verano","Cadencia","Macho",8.60977092523145,74.1491930575816
2007,"Verano","Cadencia","Macho",5.43367814471655,27.9541972142089
2007,"Verano","Cadencia","Hembra",9.08836317120648,90.6257303155372
2007,"Verano","Cadencia","Hembra",8.38460415870404,78.2436038305542
2007,"Verano","Cadencia","Macho",8.89649270830125,72.9564151824421
2007,"Verano","Cadencia","Hembra",7.32115523687458,74.6255827836721
2007,"Verano","Cadencia","Macho",6.3609274683485,26.5368521677998
2007,"Verano","Cadencia","Macho",6.92119507243049,42.7875403307406
2007,"Verano","Cadencia","Hembra",7.57841251228866,65.3680934424618
2007,"Verano","Cadencia","Hembra",10.0588599600203,105.756128155266
2007,"Verano","Cadencia","Hembra",10.3949746741697,136.996067874296
2007,"Verano","Cadencia","Macho",7.83328367983359,47.383805336924
2007,"Verano","Cadencia","Hembra",8.06927612729838,81.9611277707887
2007,"Verano","Cadencia","Hembra",8.105153403494,58.7976313950719
2007,"Verano","Cadencia","Hembra",8.58308377342362,62.6860309176037
2007,"Verano","Cadencia","Macho",8.26473719729179,60.2828503417155
2007,"Verano","Cadencia","Macho",8.59305845920147,72.1068618673877
2007,"Verano","Cadencia","Hembra",7.60398527074449,64.2495946455767
2007,"Verano","Cadencia","Hembra",7.48372433341562,59.0560828064849
2007,"Verano","Cadencia","Macho",10.1350320283683,110.443866346258
2007,"Verano","Cadencia","Macho",7.16733348612435,42.4271866863858
2007,"Verano","Cadencia","Hembra",8.86365483427054,93.3391691896325
2007,"Verano","Cadencia","Hembra",8.431635359436,89.3461856201189
2007,"Verano","Cadencia","Hembra",7.3505807294192,76.9660089233007
2007,"Verano","Cadencia","Macho",9.10480524599956,86.1659217274641
2007,"Verano","Cadencia","Macho",8.39427828493802,79.9013688146
2007,"Verano","Cadencia","Hembra",10.179740027455,133.434316445535
2007,"Verano","Cadencia","Hembra",8.64095150155238,85.5643216612012
2007,"Verano","Cadencia","Hembra",8.10214509015898,54.7019229626078
2007,"Verano","Cadencia","Macho",8.57310135261912,64.1223796235256
2007,"Verano","Cadencia","Macho",6.08449419663992,31.5944874351017
2007,"Verano","Cadencia","Macho",6.67898010923088,44.3778683956702
2007,"Verano","Cadencia","Hembra",9.11232790136732,95.6715197163612
2007,"Verano","Cadencia","Hembra",8.10025491853126,81.9666735916569
2007,"Verano","Cadencia","Macho",7.98786639120081,55.2334791662837
2007,"Verano","Cadencia","Hembra",8.36173394869366,76.0329241141872
2007,"Verano","Cadencia","Macho",6.9941285480833,46.0980554290145
2007,"Verano","Cadencia","Macho",4.66822927955989,17.7566398258828
2007,"Verano","Cadencia","Hembra",8.91860196421191,91.9581513375647
2007,"Verano","Cadencia","Macho",9.39478716299966,83.8742708629538
2007,"Verano","Cadencia","Hembra",6.95354051757985,58.3852770017295
2007,"Verano","Cadencia","Macho",10.6200846213796,117.877737452815
2007,"Verano","Cadencia","Macho",8.7547632002683,75.2108163471729
2007,"Verano","Cadencia","Macho",10.3807885014896,93.7211723909627
2007,"Verano","Cadencia","Macho",6.47281019888811,34.9538305848099
2007,"Verano","Cadencia","Macho",8.38352819020223,60.0342179131184
2007,"Verano","Cadencia","Macho",7.92997626980403,50.1263097473978
2007,"Verano","Cadencia","Hembra",9.42220891825813,95.73717919038
2007,"Verano","Cadencia","Hembra",7.80896851850477,68.0232772330761
2007,"Verano","Cadencia","Macho",8.08283395768082,65.0991057252694
